Unnamed: 0,pokedex_number,name,german_name,japanese_name,generation,is_sub_legendary,is_legendary,is_mythical,species,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_number,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,num,types,genderRatio,baseStats,abilities,heightm,weightkg,color,evos,eggGroups,prevo,evoLevel,otherFormes,formeOrder,canGigantamax,baseSpecies,forme,requiredItem,changesFrom,evoType,gender,gen,evoItem,evoCondition,canHatch,evoMove,tags,baseForme,cosmeticFormes,maxHP,requiredAbility,battleOnly,requiredMove,requiredItems,// TODO,cannotDynamax,pokestarsmeargle,tier
46,35,"""clefairy""",Piepi,ピッピ (Pippi),1,0,0,0,Fairy Pokémon,1,Fairy,,0.6,7.5,3,Cute Charm,Magic Guard,Friend Guard,323.0,70.0,45.0,48.0,60.0,65.0,35.0,150.0,140.0,113.0,Fast,1,Fairy,,25.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,35,"[""Fairy""]","{M: 0.25, F: 0.75}","{hp: 70, atk: 45, def: 48, spa: 60, spd: 65, spe: 35}","{0: ""Cute Charm"", 1: ""Magic Guard"", H: ""Friend Guard""}",0.6,7.5,"""Pink""","[""Clefable""]","[""Fairy""]","""Cleffa""",,,,,,,,,"""levelFriendship""",,,,,,,,,,,,,,,,,,"""NFE"""
47,36,"""clefable""",Pixi,ピクシー (Pixy),1,0,0,0,Fairy Pokémon,1,Fairy,,1.3,40.0,3,Cute Charm,Magic Guard,Unaware,483.0,95.0,70.0,73.0,95.0,90.0,60.0,25.0,140.0,217.0,Fast,1,Fairy,,25.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,36,"[""Fairy""]","{M: 0.25, F: 0.75}","{hp: 95, atk: 70, def: 73, spa: 95, spd: 90, spe: 60}","{0: ""Cute Charm"", 1: ""Magic Guard"", H: ""Unaware""}",1.3,40,"""Pink""",,"[""Fairy""]","""Clefairy""",,,,,,,,,"""useItem""",,,"""Moon Stone""",,,,,,,,,,,,,,,"""OU"""
48,37,"""vulpix""",Vulpix,ロコン (Rokon),1,0,0,0,Fox Pokémon,1,Fire,,0.6,9.9,2,Flash Fire,,Drought,299.0,38.0,41.0,40.0,50.0,65.0,65.0,190.0,70.0,60.0,Medium Fast,1,Field,,25.0,20.0,1.0,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,37,"[""Fire""]","{M: 0.25, F: 0.75}","{hp: 38, atk: 41, def: 40, spa: 50, spd: 65, spe: 65}","{0: ""Flash Fire"", H: ""Drought""}",0.6,9.9,"""Brown""","[""Ninetales""]","[""Field""]",,,"[""Vulpix-Alola""]","[""Vulpix"", ""Vulpix-Alola""]",,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
50,38,"""ninetales""",Vulnona,キュウコン (Kyukon),1,0,0,0,Fox Pokémon,1,Fire,,1.1,19.9,2,Flash Fire,,Drought,505.0,73.0,76.0,75.0,81.0,100.0,100.0,75.0,70.0,177.0,Medium Fast,1,Field,,25.0,20.0,1.0,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,38,"[""Fire""]","{M: 0.25, F: 0.75}","{hp: 73, atk: 76, def: 75, spa: 81, spd: 100, spe: 100}","{0: ""Flash Fire"", H: ""Drought""}",1.1,19.9,"""Yellow""",,"[""Field""]","""Vulpix""",,"[""Ninetales-Alola""]","[""Ninetales"", ""Ninetales-Alola""]",,,,,,"""useItem""",,,"""Fire Stone""",,,,,,,,,,,,,,,"""(PU)"""
52,39,"""jigglypuff""",Pummeluff,プリン (Purin),1,0,0,0,Balloon Pokémon,2,Normal,Fairy,0.5,5.5,3,Cute Charm,Competitive,Friend Guard,270.0,115.0,45.0,20.0,45.0,25.0,20.0,170.0,70.0,95.0,Fast,1,Fairy,,25.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,39,"[""Normal"", ""Fairy""]","{M: 0.25, F: 0.75}","{hp: 115, atk: 45, def: 20, spa: 45, spd: 25, spe: 20}","{0: ""Cute Charm"", 1: ""Competitive"", H: ""Friend Guard""}",0.5,5.5,"""Pink""","[""Wigglytuff""]","[""Fairy""]","""Igglybuff""",,,,,,,,,"""levelFriendship""",,,,,,,,,,,,,,,,,,"""NFE"""
53,40,"""wigglytuff""",Knuddeluff,プクリン (Pukurin),1,0,0,0,Balloon Pokémon,2,Normal,Fairy,1.0,12.0,3,Cute Charm,Competitive,Frisk,435.0,140.0,70.0,45.0,85.0,50.0,45.0,50.0,70.0,196.0,Fast,1,Fairy,,25.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,40,"[""Normal"", ""Fairy""]","{M: 0.25, F: 0.75}","{hp: 140, atk: 70, def: 45, spa: 85, spd: 50, spe: 45}","{0: ""Cute Charm"", 1: ""Competitive"", H: ""Frisk""}",1,12,"""Pink""",,"[""Fairy""]","""Jigglypuff""",,,,,,,,,"""useItem""",,,"""Moon Stone""",,,,,,,,,,,,,,,"""(PU)"""
54,41,"""zubat""",Zubat,ズバット (Zubat),1,0,0,0,Bat Pokémon,2,Poison,Flying,0.8,7.5,2,Inner Focus,,Infiltrator,245.0,40.0,45.0,35.0,30.0,40.0,55.0,255.0,70.0,49.0,Medium Fast,1,Flying,,50.0,15.0,1.0,1.0,1.0,2.0,0.25,2.0,0.25,0.5,0.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5,41,"[""Poison"", ""Flying""]",,"{hp: 40, atk: 45, def: 35, spa: 30, spd: 40, spe: 55}","{0: ""Inner Focus"", H: ""Infiltrator""}",0.8,7.5,"""Purple""","[""Golbat""]","[""Flying""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
55,42,"""golbat""",Golbat,ゴルバット (Golbat),1,0,0,0,Bat Pokémon,2,Poison,Flying,1.6,55.0,2,Inner Focus,,Infiltrator,455.0,75.0,80.0,70.0,65.0,75.0,90.0,90.0,70.0,159.0,Medium Fast,1,Flying,,50.0,15.0,1.0,1.0,1.0,2.0,0.25,2.0,0.25,0.5,0.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5,42,"[""Poison"", ""Flying""]",,"{hp: 75, atk: 80, def: 70, spa: 65, spd: 75, spe: 90}","{0: ""Inner Focus"", H: ""Infiltrator""}",1.6,55,"""Purple""","[""Crobat""]","[""Flying""]","""Zubat""",22,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
56,43,"""oddish""",Myrapla,ナゾノクサ (Nazonokusa),1,0,0,0,Weed Pokémon,2,Grass,Poison,0.5,5.4,2,Chlorophyll,,Run Away,320.0,45.0,50.0,55.0,75.0,65.0,30.0,255.0,70.0,64.0,Medium Slow,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,43,"[""Grass"", ""Poison""]",,"{hp: 45, atk: 50, def: 55, spa: 75, spd: 65, spe: 30}","{0: ""Chlorophyll"", H: ""Run Away""}",0.5,5.4,"""Blue""","[""Gloom""]","[""Grass""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
57,44,"""gloom""",Duflor,クサイハナ (Kusaihana),1,0,0,0,Weed Pokémon,2,Grass,Poison,0.8,8.6,2,Chlorophyll,,Stench,395.0,60.0,65.0,70.0,85.0,75.0,40.0,120.0,70.0,138.0,Medium Slow,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,44,"[""Grass"", ""Poison""]",,"{hp: 60, atk: 65, def: 70, spa: 85, spd: 75, spe: 40}","{0: ""Chlorophyll"", H: ""Stench""}",0.8,8.6,"""Blue""","[""Vileplume"", ""Bellossom""]","[""Grass""]","""Oddish""",21,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
58,45,"""vileplume""",Giflor,ラフレシア (Ruffresia),1,0,0,0,Flower Pokémon,2,Grass,Poison,1.2,18.6,2,Chlorophyll,,Effect Spore,490.0,75.0,80.0,85.0,110.0,90.0,50.0,45.0,70.0,221.0,Medium Slow,1,Grass,,50.0,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,45,"[""Grass"", ""Poison""]",,"{hp: 75, atk: 80, def: 85, spa: 110, spd: 90, spe: 50}","{0: ""Chlorophyll"", H: ""Effect Spore""}",1.2,18.6,"""Red""",,"[""Grass""]","""Gloom""",,,,,,,,,"""useItem""",,,"""Leaf Stone""",,,,,,,,,,,,,,,"""NU"""
59,46,"""paras""",Paras,パラス (Paras),1,0,0,0,Mushroom Pokémon,2,Bug,Grass,0.3,5.4,3,Effect Spore,Dry Skin,Damp,285.0,35.0,70.0,55.0,45.0,55.0,25.0,190.0,70.0,57.0,Medium Fast,2,Bug,Grass,50.0,20.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,46,"[""Bug"", ""Grass""]",,"{hp: 35, atk: 70, def: 55, spa: 45, spd: 55, spe: 25}","{0: ""Effect Spore"", 1: ""Dry Skin"", H: ""Damp""}",0.3,5.4,"""Red""","[""Parasect""]","[""Bug"", ""Grass""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
60,47,"""parasect""",Parasek,パラセクト (Parasect),1,0,0,0,Mushroom Pokémon,2,Bug,Grass,1.0,29.5,3,Effect Spore,Dry Skin,Damp,405.0,60.0,95.0,80.0,60.0,80.0,30.0,75.0,70.0,142.0,Medium Fast,2,Bug,Grass,50.0,20.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,47,"[""Bug"", ""Grass""]",,"{hp: 60, atk: 95, def: 80, spa: 60, spd: 80, spe: 30}","{0: ""Effect Spore"", 1: ""Dry Skin"", H: ""Damp""}",1,29.5,"""Red""",,"[""Bug"", ""Grass""]","""Paras""",24,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
61,48,"""venonat""",Bluzuk,コンパン (Kongpang),1,0,0,0,Insect Pokémon,2,Bug,Poison,1.0,30.0,3,Compound Eyes,Tinted Lens,Run Away,305.0,60.0,55.0,50.0,40.0,55.0,45.0,190.0,70.0,61.0,Medium Fast,1,Bug,,50.0,20.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,48,"[""Bug"", ""Poison""]",,"{hp: 60, atk: 55, def: 50, spa: 40, spd: 55, spe: 45}","{0: ""Compound Eyes"", 1: ""Tinted Lens"", H: ""Run Away""}",1,30,"""Purple""","[""Venomoth""]","[""Bug""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
62,49,"""venomoth""",Omot,モルフォン (Morphon),1,0,0,0,Poison Moth Pokémon,2,Bug,Poison,1.5,12.5,3,Shield Dust,Tinted Lens,Wonder Skin,450.0,70.0,65.0,60.0,90.0,75.0,90.0,75.0,70.0,158.0,Medium Fast,1,Bug,,50.0,20.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,49,"[""Bug"", ""Poison""]",,"{hp: 70, atk: 65, def: 60, spa: 90, spd: 75, spe: 90}","{0: ""Shield Dust"", 1: ""Tinted Lens"", H: ""Wonder Skin""}",1.5,12.5,"""Purple""",,"[""Bug""]","""Venonat""",31,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
63,50,"""diglett""",Digda,ディグダ (Digda),1,0,0,0,Mole Pokémon,1,Ground,,0.2,0.8,3,Sand Veil,Arena Trap,Sand Force,265.0,10.0,55.0,25.0,35.0,45.0,95.0,255.0,70.0,53.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,50,"[""Ground""]",,"{hp: 10, atk: 55, def: 25, spa: 35, spd: 45, spe: 95}","{0: ""Sand Veil"", 1: ""Arena Trap"", H: ""Sand Force""}",0.2,0.8,"""Brown""","[""Dugtrio""]","[""Field""]",,,"[""Diglett-Alola""]","[""Diglett"", ""Diglett-Alola""]",,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
65,51,"""dugtrio""",Digdri,ダグトリオ (Dugtrio),1,0,0,0,Mole Pokémon,1,Ground,,0.7,33.3,3,Sand Veil,Arena Trap,Sand Force,425.0,35.0,100.0,50.0,50.0,70.0,120.0,50.0,70.0,149.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,51,"[""Ground""]",,"{hp: 35, atk: 100, def: 50, spa: 50, spd: 70, spe: 120}","{0: ""Sand Veil"", 1: ""Arena Trap"", H: ""Sand Force""}",0.7,33.3,"""Brown""",,"[""Field""]","""Diglett""",26,"[""Dugtrio-Alola""]","[""Dugtrio"", ""Dugtrio-Alola""]",,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
67,52,"""meowth""",Mauzi,ニャース (Nyarth),1,0,0,0,Scratch Cat Pokémon,1,Normal,,0.4,4.2,3,Pickup,Technician,Unnerve,290.0,40.0,45.0,35.0,40.0,40.0,90.0,255.0,70.0,58.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,52,"[""Normal""]",,"{hp: 40, atk: 45, def: 35, spa: 40, spd: 40, spe: 90}","{0: ""Pickup"", 1: ""Technician"", H: ""Unnerve""}",0.4,4.2,"""Yellow""","[""Persian""]","[""Field""]",,,"[""Meowth-Alola"", ""Meowth-Galar""]","[""Meowth"", ""Meowth-Alola"", ""Meowth-Galar""]","""G-Max Gold Rush""",,,,,,,,,,,,,,,,,,,,,,,"""LC"""
70,53,"""persian""",Snobilikat,ペルシアン (Persian),1,0,0,0,Classy Cat Pokémon,1,Normal,,1.0,32.0,3,Limber,Technician,Unnerve,440.0,65.0,70.0,60.0,65.0,65.0,115.0,90.0,70.0,154.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,53,"[""Normal""]",,"{hp: 65, atk: 70, def: 60, spa: 65, spd: 65, spe: 115}","{0: ""Limber"", 1: ""Technician"", H: ""Unnerve""}",1,32,"""Yellow""",,"[""Field""]","""Meowth""",28,"[""Persian-Alola""]","[""Persian"", ""Persian-Alola""]",,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
72,54,"""psyduck""",Enton,コダック (Koduck),1,0,0,0,Duck Pokémon,1,Water,,0.8,19.6,3,Damp,Cloud Nine,Swift Swim,320.0,50.0,52.0,48.0,65.0,50.0,55.0,190.0,70.0,64.0,Medium Fast,2,Field,Water 1,50.0,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,54,"[""Water""]",,"{hp: 50, atk: 52, def: 48, spa: 65, spd: 50, spe: 55}","{0: ""Damp"", 1: ""Cloud Nine"", H: ""Swift Swim""}",0.8,19.6,"""Yellow""","[""Golduck""]","[""Water 1"", ""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
73,55,"""golduck""",Entoron,ゴルダック (Golduck),1,0,0,0,Duck Pokémon,1,Water,,1.7,76.6,3,Damp,Cloud Nine,Swift Swim,500.0,80.0,82.0,78.0,95.0,80.0,85.0,75.0,70.0,175.0,Medium Fast,2,Field,Water 1,50.0,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,"[""Water""]",,"{hp: 80, atk: 82, def: 78, spa: 95, spd: 80, spe: 85}","{0: ""Damp"", 1: ""Cloud Nine"", H: ""Swift Swim""}",1.7,76.6,"""Blue""",,"[""Water 1"", ""Field""]","""Psyduck""",33,,,,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
74,56,"""mankey""",Menki,マンキー (Mankey),1,0,0,0,Pig Monkey Pokémon,1,Fighting,,0.5,28.0,3,Vital Spirit,Anger Point,Defiant,305.0,40.0,80.0,35.0,35.0,45.0,70.0,190.0,70.0,61.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,56,"[""Fighting""]",,"{hp: 40, atk: 80, def: 35, spa: 35, spd: 45, spe: 70}","{0: ""Vital Spirit"", 1: ""Anger Point"", H: ""Defiant""}",0.5,28,"""Brown""","[""Primeape""]","[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
75,57,"""primeape""",Rasaff,オコリザル (Okorizaru),1,0,0,0,Pig Monkey Pokémon,1,Fighting,,1.0,32.0,3,Vital Spirit,Anger Point,Defiant,455.0,65.0,105.0,60.0,60.0,70.0,95.0,75.0,70.0,159.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,57,"[""Fighting""]",,"{hp: 65, atk: 105, def: 60, spa: 60, spd: 70, spe: 95}","{0: ""Vital Spirit"", 1: ""Anger Point"", H: ""Defiant""}",1,32,"""Brown""",,"[""Field""]","""Mankey""",28,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
76,58,"""growlithe""",Fukano,ガーディ (Gardie),1,0,0,0,Puppy Pokémon,1,Fire,,0.7,19.0,3,Intimidate,Flash Fire,Justified,350.0,55.0,70.0,45.0,70.0,50.0,60.0,190.0,70.0,70.0,Slow,1,Field,,75.0,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,58,"[""Fire""]","{M: 0.75, F: 0.25}","{hp: 55, atk: 70, def: 45, spa: 70, spd: 50, spe: 60}","{0: ""Intimidate"", 1: ""Flash Fire"", H: ""Justified""}",0.7,19,"""Brown""","[""Arcanine""]","[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
77,59,"""arcanine""",Arkani,ウインディ (Windie),1,0,0,0,Legendary Pokémon,1,Fire,,1.9,155.0,3,Intimidate,Flash Fire,Justified,555.0,90.0,110.0,80.0,100.0,80.0,95.0,75.0,70.0,194.0,Slow,1,Field,,75.0,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,59,"[""Fire""]","{M: 0.75, F: 0.25}","{hp: 90, atk: 110, def: 80, spa: 100, spd: 80, spe: 95}","{0: ""Intimidate"", 1: ""Flash Fire"", H: ""Justified""}",1.9,155,"""Brown""",,"[""Field""]","""Growlithe""",,,,,,,,,"""useItem""",,,"""Fire Stone""",,,,,,,,,,,,,,,"""NU"""
78,60,"""poliwag""",Quapsel,ニョロモ (Nyoromo),1,0,0,0,Tadpole Pokémon,1,Water,,0.6,12.4,3,Water Absorb,Damp,Swift Swim,300.0,40.0,50.0,40.0,40.0,40.0,90.0,255.0,70.0,60.0,Medium Slow,1,Water 1,,50.0,20.0,1.0,0.5,0.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,60,"[""Water""]",,"{hp: 40, atk: 50, def: 40, spa: 40, spd: 40, spe: 90}","{0: ""Water Absorb"", 1: ""Damp"", H: ""Swift Swim""}",0.6,12.4,"""Blue""","[""Poliwhirl""]","[""Water 1""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
79,61,"""poliwhirl""",Quaputzi,ニョロゾ (Nyorozo),1,0,0,0,Tadpole Pokémon,1,Water,,1.0,20.0,3,Water Absorb,Damp,Swift Swim,385.0,65.0,65.0,65.0,50.0,50.0,90.0,120.0,70.0,135.0,Medium Slow,1,Water 1,,50.0,20.0,1.0,0.5,0.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,61,"[""Water""]",,"{hp: 65, atk: 65, def: 65, spa: 50, spd: 50, spe: 90}","{0: ""Water Absorb"", 1: ""Damp"", H: ""Swift Swim""}",1,20,"""Blue""","[""Poliwrath"", ""Politoed""]","[""Water 1""]","""Poliwag""",25,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
80,62,"""poliwrath""",Quappo,ニョロボン (Nyorobon),1,0,0,0,Tadpole Pokémon,2,Water,Fighting,1.3,54.0,3,Water Absorb,Damp,Swift Swim,510.0,90.0,95.0,95.0,70.0,90.0,70.0,45.0,70.0,230.0,Medium Slow,1,Water 1,,50.0,20.0,1.0,0.5,0.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,62,"[""Water"", ""Fighting""]",,"{hp: 90, atk: 95, def: 95, spa: 70, spd: 90, spe: 70}","{0: ""Water Absorb"", 1: ""Damp"", H: ""Swift Swim""}",1.3,54,"""Blue""",,"[""Water 1""]","""Poliwhirl""",,,,,,,,,"""useItem""",,,"""Water Stone""",,,,,,,,,,,,,,,"""(PU)"""
81,63,"""abra""",Abra,ケーシィ (Casey),1,0,0,0,Psi Pokémon,1,Psychic,,0.9,19.5,3,Synchronize,Inner Focus,Magic Guard,310.0,25.0,20.0,15.0,105.0,55.0,90.0,200.0,70.0,62.0,Medium Slow,1,Human-Like,,75.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,63,"[""Psychic""]","{M: 0.75, F: 0.25}","{hp: 25, atk: 20, def: 15, spa: 105, spd: 55, spe: 90}","{0: ""Synchronize"", 1: ""Inner Focus"", H: ""Magic Guard""}",0.9,19.5,"""Brown""","[""Kadabra""]","[""Human-Like""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
82,64,"""kadabra""",Kadabra,ユンゲラー (Yungerer),1,0,0,0,Psi Pokémon,1,Psychic,,1.3,56.5,3,Synchronize,Inner Focus,Magic Guard,400.0,40.0,35.0,30.0,120.0,70.0,105.0,100.0,70.0,140.0,Medium Slow,1,Human-Like,,75.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,64,"[""Psychic""]","{M: 0.75, F: 0.25}","{hp: 40, atk: 35, def: 30, spa: 120, spd: 70, spe: 105}","{0: ""Synchronize"", 1: ""Inner Focus"", H: ""Magic Guard""}",1.3,56.5,"""Brown""","[""Alakazam""]","[""Human-Like""]","""Abra""",16,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
83,65,"""alakazam""",Simsala,フーディン (Foodin),1,0,0,0,Psi Pokémon,1,Psychic,,1.5,48.0,3,Synchronize,Inner Focus,Magic Guard,500.0,55.0,50.0,45.0,135.0,95.0,120.0,50.0,70.0,225.0,Medium Slow,1,Human-Like,,75.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,65,"[""Psychic""]","{M: 0.75, F: 0.25}","{hp: 55, atk: 50, def: 45, spa: 135, spd: 95, spe: 120}","{0: ""Synchronize"", 1: ""Inner Focus"", H: ""Magic Guard""}",1.5,48,"""Brown""",,"[""Human-Like""]","""Kadabra""",,"[""Alakazam-Mega""]","[""Alakazam"", ""Alakazam-Mega""]",,,,,,"""trade""",,,,,,,,,,,,,,,,,,"""UUBL"""
85,66,"""machop""",Machollo,ワンリキー (Wanriky),1,0,0,0,Superpower Pokémon,1,Fighting,,0.8,19.5,3,Guts,No Guard,Steadfast,305.0,70.0,80.0,50.0,35.0,35.0,35.0,180.0,70.0,61.0,Medium Slow,1,Human-Like,,75.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,66,"[""Fighting""]","{M: 0.75, F: 0.25}","{hp: 70, atk: 80, def: 50, spa: 35, spd: 35, spe: 35}","{0: ""Guts"", 1: ""No Guard"", H: ""Steadfast""}",0.8,19.5,"""Gray""","[""Machoke""]","[""Human-Like""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
86,67,"""machoke""",Maschock,ゴーリキー (Goriky),1,0,0,0,Superpower Pokémon,1,Fighting,,1.5,70.5,3,Guts,No Guard,Steadfast,405.0,80.0,100.0,70.0,50.0,60.0,45.0,90.0,70.0,142.0,Medium Slow,1,Human-Like,,75.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,67,"[""Fighting""]","{M: 0.75, F: 0.25}","{hp: 80, atk: 100, def: 70, spa: 50, spd: 60, spe: 45}","{0: ""Guts"", 1: ""No Guard"", H: ""Steadfast""}",1.5,70.5,"""Gray""","[""Machamp""]","[""Human-Like""]","""Machop""",28,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
87,68,"""machamp""",Machomei,カイリキー (Kairiky),1,0,0,0,Superpower Pokémon,1,Fighting,,1.6,130.0,3,Guts,No Guard,Steadfast,505.0,90.0,130.0,80.0,65.0,85.0,55.0,45.0,70.0,227.0,Medium Slow,1,Human-Like,,75.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,68,"[""Fighting""]","{M: 0.75, F: 0.25}","{hp: 90, atk: 130, def: 80, spa: 65, spd: 85, spe: 55}","{0: ""Guts"", 1: ""No Guard"", H: ""Steadfast""}",1.6,130,"""Gray""",,"[""Human-Like""]","""Machoke""",,,,"""G-Max Chi Strike""",,,,,"""trade""",,,,,,,,,,,,,,,,,,"""PUBL"""
